intPIPCategoryID,MCNo,AdditionCount,RecipeColorCategory,vcColourNo,RFT
3,N-002A,0,Dark,TNB23-1596A,1
3,N-002B,1,Dark,TNB24-0553A,0
4,N-006A,3,Medium,TNB24-0475C,0
1,N-002B,2,Dark,TNB23-1099B,0
3,N-006A,0,Dark,TNB21-0500JK,1
3,N-006A,1,Dark,TNB21-0500JK,0
4,N-008A,0,Light,TNB24-0650C,1
4,N-008A,0,Light,TNB24-0650C,1
3,N-008D,0,Dark,N7983B,1
1,N-002B,6,Light,TNB22-1386B,0
4,N-006A,5,Medium,TNB24-0508A,0
3,N-008B,0,Light,TNB24-0056A,1
3,N-008B,1,Light,TNB24-0056A,0
3,N-008G,0,Dark,TNB19-0600LT,1
4,N-008C,0,Dark,TNB23-0241EK,1
5,N-008C,1,Dark,TNB23-0241EK,0
4,N-008C,0,Dark,TNB23-0241EK,1
4,N-006A,0,Medium,TNB24-0475C,1
4,N-002B,0,Light,TNS23-0998C,1
4,N-002B,1,Light,TNS23-0998C,0
4,N-002B,0,Light,TNS23-0998C,1
4,N-008L,1,Dark,TNS22-1936G,0
4,N-008L,0,Dark,TNS22-1936G,1
4,N-008L,2,Dark,TNS22-1936G,0
4,N-008L,1,Dark,TNS22-1936G,0
1,N-008G,0,Dark,TNB22-1372A,1
1,N-008G,1,Dark,TNB22-1372A,0
3,N-002A,2,Light,TNB24-1491Z,0
4,N-006A,1,Light,TNB23-1956P,0
4,N-006A,0,Light,TNB23-1956P,1
6,N-002A,0,Dark,TPB22-1328A,1
3,N-008E,2,Dark,TNB23-2657L,0
1,N-008B,0,Light,TNB24-0056A,1
3,N-008B,0,Light,TNB24-0056A,1
4,N-008A,0,Dark,TNB23-3196F,1
1,N-008F,0,Dark,TNB17-1962G,1
1,N-008F,0,Dark,TNB17-1962G,1
1,N-008E,3,Medium,TNB24-0230A,0
1,N-002B,4,Light,TNB22-0886B,0
1,N-008B,1,Light,TNB24-0181A,0
1,N-002A,1,Medium,TNB24-1130A,0
1,N-008A,2,Dark,TNB22-2165A,0
4,N-006A,0,Medium,TNB24-0475C,1
4,N-006A,0,Medium,TNB24-0475C,1
4,N-006A,0,Medium,TNB24-0475C,1
4,N-006A,0,Medium,TNB24-0475C,1
4,N-006A,0,Medium,TNB24-0475C,1
4,N-006A,0,Medium,TNB24-0475C,1
4,N-006A,0,Medium,TNB24-0475C,1
1,N-008H,2,Dark,TNB24-0184B,0
1,N-008H,0,Dark,TNB24-0184B,1
2,N-002A,0,Dark,TNB19-0240AM,1
2,N-002A,1,Dark,TNB19-0240AM,0
3,N-008E,1,Light,TNB24-0091C,0
5,N-008G,0,Dark,N11752M,1
5,N-008G,0,Dark,N11752M,1
3,N-008D,1,Dark,TNB19-1828DF,0
3,N-008D,0,Dark,TNB19-1828DF,1
5,N-008E,0,Medium,TNB21-0224C,1
5,N-008E,3,Medium,TNB21-0224C,0
3,N-16A,2,Dark,TNB24-1572H,0
3,N-16A,0,Dark,TNB24-1572H,1
2,N-002B,0,Dark,TNB23-1111C,1
2,N-002B,3,Dark,TNB23-1111C,0
3,N-008G,0,Dark,TNB22-0600NF,1
3,N-008D,0,Dark,TNB24-0645B,1
3,N-008D,3,Dark,TNB24-0645B,0
3,N-008B,0,Dark,TNB23-2077B,1
3,N-008B,1,Dark,TNB23-2077B,0
3,N-008B,0,Dark,TNB23-2077B,1
1,N-008G,0,Dark,TNB24-1513C,1
3,N-008G,0,Dark,TNB24-1513C,1
5,N-008E,1,Medium,TNB21-0224C,0
2,N-002B,3,Dark,TNB23-1903C,0
3,N-002B,3,Dark,TNB23-1250B,0
1,N-008F,0,Dark,TNB23-1787H,1
1,N-008F,1,Dark,TNB23-1787H,0
1,N-008F,0,Dark,TNB23-1787H,1
1,N-002A,3,Light,TNB24-1163A,0
4,N-002A,0,Light,TNC22-1031C,1
1,N-002A,2,Light,TNC22-1031C,0
3,N-002B,3,Light,TNB19-0433B,0
1,N-008D,4,Light,TNB23-3270B,0
4,N-006A,3,Dark,TNB19-1833AB,0
4,N-008A,0,Light,TNB23-1912R,1
3,N-008H,4,Light,TNB24-1549A,0
1,N-002A,4,Light,TNB23-1258G,0
6,N-008E,1,Medium,T29907NL,0
3,N-002B,3,Dark,TNB24-1548A,0
1,N-008B,0,Light,TNB23-1258A,1
1,N-008B,1,Light,TNB23-1258A,0
3,N-002B,1,Dark,TNB24-0401BE,0
1,N-008K,4,Light,TNB24-0282J,0
3,N-16A,0,Light,TNB24-1574G,1
3,N-16A,2,Light,TNB24-1574G,0
3,N-002A,0,Dark,TNB22-0654C,1
2,N-002B,0,Dark,TNB19-0500TQ,1
3,N-002A,5,Dark,TNB23-2872K,0
1,N-002A,1,Dark,TNR24-0994C,0
6,N-008D,0,Dark,TPB24-0553A,1
3,N-002B,0,Dark,TNB23-0399C,1
4,N-006A,1,Medium,TNB19-1833AB,0
6,N-002A,0,Dark,TPB23-1296A,1
1,N-002A,0,Dark,TPB23-1296A,1
5,N-008E,3,Dark,TNB21-0223D,0
5,N-008E,0,Dark,TNB21-0223D,1
1,N-002A,3,Medium,TNB24-0229C,0
1,N-002B,2,Dark,TNB24-0752B,0
1,N-002B,0,Dark,TNB24-0752B,1
1,N-008F,0,Dark,TNB23-0241FW,1
1,N-008F,0,Dark,TNB23-0241FW,1
1,N-002B,1,Light,TNB18-1135A,0
1,N-002A,2,Medium,TNB24-1266I,0
1,N-008G,0,Dark,TNB24-1474I,1
1,N-008E,2,Light,TNB17-1743A,0
3,N-008E,0,Light,TNB17-1743A,1
2,N-008G,0,Dark,TNB18-2938L,1
2,N-008G,0,Dark,TNB18-2938L,1
3,N-008B,2,Light,TNB24-0056A,0
3,N-008B,0,Light,TNB24-0056A,1
3,N-002B,1,Light,TNB24-0870H,0
3,N-008F,0,Dark,TNB24-0241F,1
3,N-008F,0,Dark,TNB24-0241F,1
1,N-002B,1,Light,TNB19-0242BR,0
3,N-008D,3,Light,TNB23-0112B,0
3,N-008D,0,Light,TNB23-0112B,1
1,N-002A,0,Dark,TNB18-0713A,1
3,N-002A,0,Light,TNB24-0466B,1
4,N-008L,3,Light,TNS22-1936G,0
4,N-008L,0,Light,TNS22-1936G,1
4,N-008L,1,Light,TNS22-1936G,0
3,N-16B,0,Dark,TNB23-2077B,1
3,N-16B,1,Dark,TNB23-2077B,0
3,N-16B,0,Dark,TNB23-2077B,1
3,N-16B,0,Dark,TNB23-2077B,1
3,N-008G,1,Dark,TNB24-0600IG,0
3,N-002A,3,Medium,TNB24-0296F,0
4,N-008H,0,Dark,TNB24-0475C,1
4,N-008H,0,Dark,TNB24-0475C,1
4,N-008H,1,Dark,TNB24-0475C,0
4,N-008L,0,Dark,TNB23-1912R,1
4,N-008L,0,Dark,TNB23-1912R,1
4,N-008L,0,Dark,TNB23-1912R,1
2,N-008G,0,Dark,TNB18-2938L,1
2,N-008G,0,Dark,TNB18-2938L,1
3,N-008C,2,Dark,TNB19-3525BS,0
3,N-002A,2,Dark,TNB23-1645BV,0
3,N-002B,1,Dark,TNB21-1681H,0
3,N-008B,3,Light,TNB24-0056A,0
3,N-008B,0,Light,TNB24-0056A,1
5,N-008E,3,Light,TNB20-0880G,0
5,N-008E,0,Light,TNB20-0880G,1
1,N-008G,0,Dark,TNB17-1962G,1
1,N-008G,1,Dark,TNB17-1962G,0
1,N-008D,0,Dark,TNB24-0132C,1
1,N-008D,3,Dark,TNB24-0132C,0
1,N-008D,2,Light,TNB22-1379B,0
1,N-008D,0,Light,TNB22-1379B,1
1,N-008D,2,Dark,TNB18-0710A,0
3,N-008F,0,Dark,TNB24-0241F,1
3,N-008F,0,Dark,TNB24-0241F,1
5,N-008C,1,Dark,N11752M,0
4,N-008C,0,Dark,N11752M,1
3,N-008H,1,Dark,TNB24-1324A,0
2,N-008H,3,Dark,TNB24-1324A,0
1,N-008D,0,Dark,TNB22-0567H,1
1,N-008D,3,Dark,TNB22-0567H,0
3,N-008H,3,Dark,TNB24-1323A,0
2,N-008H,0,Dark,TNB24-1323A,1
4,N-008C,1,Dark,TNB19-0241CU,0
3,N-002B,0,Light,TNB24-0471C,1
3,N-008G,0,Dark,N11585D,1
3,N-002A,1,Dark,TNB23-0651AO,0
1,N-16A,0,Light,TNB24-0282F,1
1,N-16A,3,Light,TNB24-0282F,0
3,N-008F,0,Dark,TNB24-0241F,1
3,N-008F,0,Dark,TNB24-0241F,1
3,N-16B,0,Dark,TNB23-2077B,1
3,N-16B,0,Dark,TNB23-2077B,1
3,N-16B,0,Dark,TNB23-2077B,1
3,N-008G,0,Dark,TNB23-0241BM,1
4,N-008A,2,Light,TNB19-1831IP,0
1,N-008B,0,Dark,TNB23-0240BZ,1
3,N-008E,1,Dark,TNB24-0470A,0
3,N-008E,0,Dark,TNB24-0470A,1
3,N-16A,0,Light,TNB24-0161F,1
3,N-008B,3,Light,TNB24-0056A,0
3,N-008B,1,Light,TNB24-0056A,0
1,N-008E,2,Dark,TNB24-0197A,0
4,N-006A,3,Medium,TNB24-0475C,0
4,N-006A,0,Medium,TNB24-0475C,1
1,N-16A,1,Dark,TNB17-1931C,0
1,N-16A,2,Dark,TNB24-1638D,0
1,N-16A,0,Dark,TNB24-1638D,1
3,N-008F,0,Dark,TNB24-0241F,1
3,N-008F,0,Dark,TNB24-0241F,1
3,N-008E,2,Light,TNB24-0473C,0
4,N-008H,2,Light,TNS23-1707H,0
3,N-008L,1,Dark,TNB24-0461B,0
1,N-002A,4,Medium,TNR24-0284F,0
1,N-002A,0,Medium,TNR24-0284F,1
2,N-002A,1,Light,TNB24-1448B,0
3,N-002A,4,Light,TNB24-1448B,0
1,N-008F,0,Dark,TNB17-0714A,1
1,N-008F,0,Dark,TNB17-0714A,1
1,N-008E,5,Medium,TNB24-0197A,0
4,N-008C,0,Dark,TNB23-0241GA,1
4,N-008C,1,Dark,TNB23-0241GA,0
1,N-16A,3,Light,TNB23-1227K,0
3,N-008G,1,Dark,TNB17-3178B,0
3,N-008B,2,Light,TNB24-0056A,0
3,N-008D,1,Dark,TNB22-1426AL,0
3,N-008G,0,Dark,TNB23-0031B,1
1,N-002A,2,Light,TNB24-0712F,0
3,N-002A,1,Medium,TNB23-1636V,0
3,N-008E,1,Light,TNB24-0468D,0
4,N-008K,0,Light,TNB24-1099B,1
4,N-008K,1,Light,TNB24-1099B,0
1,N-008B,1,Medium,TNB18-1136B,0
3,N-002A,1,Medium,TNB24-0297G,0
3,N-002A,6,Dark,TNB24-1215C,0
1,N-002B,3,Dark,TNB24-0696T,0
3,N-008H,1,Light,TNB24-1006Z,0
1,N-002A,0,Light,TNB23-2263A,1
3,N-002B,0,Dark,TNB23-1881B,1
1,N-008D,0,Light,TNB24-0233C,1
3,N-16A,2,Light,TNB24-0056A,0
3,N-008B,0,Dark,TNB23-2262A,1
3,N-002B,0,Dark,TNB23-0690Q,1
3,N-008F,0,Dark,TNB23-1787D,1
3,N-008K,0,Dark,TNB22-0241G,1
3,N-008H,0,Dark,TNB19-0163AA,1
1,N-008D,0,Medium,TNB23-2150E,1
4,N-008K,0,Dark,TNB23-3196F,1
4,N-006A,0,Light,TNB21-1805K,1
3,N-008B,0,Light,TNB24-0787C,1
3,N-002A,0,Dark,TNB22-1426AL,1
3,N-16B,0,Dark,TNB23-2076D,1
4,N-008E,0,Medium,TNB20-0880G,1
5,N-008H,2,Light,TNB21-0224C,0
3,N-008L,0,Dark,TNB23-2712C,1
4,N-008C,0,Dark,TNB23-0241GH,1
3,N-008L,0,Dark,TNB22-1173B,1
3,N-008D,0,Light,TNB23-2082A,1
4,N-008K,0,Dark,TNB23-3196B,1
4,N-008A,1,Light,TNB23-3109A,0
1,N-008E,0,Dark,TNB19-1819A,1
3,N-006A,0,Light,TNB23-0991C,1
4,N-006A,0,Light,TNB23-0991C,1
4,N-008K,0,Dark,TNB23-3196F,1
3,N-002B,0,Light,TNB24-1003Z,1
1,N-002B,0,Light,TNB22-1386B,1
4,N-002B,3,Dark,TNB20-0152A,0
3,N-008D,0,Dark,TNB24-0715I,1
4,N-002A,0,Light,TNB23-3109A,1
4,N-002A,0,Light,TNB23-3109A,1
4,N-002A,2,Light,TNB23-3109A,0
4,N-006A,0,Dark,TNB19-0240CF,1
1,N-002A,1,Dark,TNB17-1003B,0
1,N-006A,0,Light,TNB23-3333A,1
1,N-008E,0,Dark,TNB24-1156G,1
1,N-002B,0,Light,TNB19-1922AY,1
1,N-002B,0,Dark,TNB22-1426AL,1
3,N-002B,0,Dark,TNB23-3182D,1
3,N-002B,0,Dark,TNB24-0241W,1
1,N-16B,0,Dark,TNB23-1787H,1
4,N-008K,0,Dark,TNB19-1688AE,1
4,N-008K,5,Dark,TNB19-1688AE,0
3,N-008B,0,Dark,TNB24-0240E,1
4,N-008C,1,Dark,TNB23-0241FN,0
1,N-002B,0,Light,TNB23-0631B,1
1,N-008D,0,Light,TNB24-1512Z,1
2,N-008E,0,Dark,TNB19-0240AM,1
4,N-008A,5,Dark,TNB24-0157Q,0
4,N-008A,2,Dark,TNB24-0157Q,0
1,N-008L,0,Dark,TNB23-2723C,1
1,N-008D,3,Dark,TNB24-0838C,0
1,N-008D,0,Dark,TNB24-0838C,1
2,N-006A,0,Light,TNB24-1412Z,1
1,N-002B,1,Medium,TNB24-0131B,0
2,N-002A,4,Dark,TNB23-0479B,0
3,N-002A,0,Dark,TNB23-1074F,1
4,N-008K,1,Light,TNB24-0650M,0
4,N-008K,0,Light,TNB24-0650M,1
4,N-008A,1,Dark,TNB24-0157Q,0
3,N-008D,1,Dark,TNB24-0123E,0
4,N-008H,0,Dark,TNB23-0264BA,1
4,N-008H,0,Dark,TNB23-0264BA,1
1,N-002B,0,Light,TNB19-3536BR,1
2,N-002A,0,Light,TNB19-1831CB,1
4,N-008L,0,Dark,TNB23-3196F,1
4,N-008L,0,Dark,TNB23-3196F,1
4,N-008L,0,Dark,TNB23-1912AJ,1
1,N-002B,1,Light,TNB24-1160C,0
4,N-002A,1,Medium,TNB24-0475C,0
4,N-002A,3,Medium,TNB24-0475C,0
4,N-008L,0,Dark,TNB23-1912O,1
4,N-008L,0,Dark,TNB23-1912O,1
3,N-008G,1,Dark,TNB23-0600LE,0
4,N-008L,2,Dark,TNB22-1547AB,0
4,N-002B,1,Dark,TNS22-1936G,0
4,N-002B,0,Dark,TNS22-1936G,1
4,N-002B,1,Dark,TNS22-1936G,0
4,N-008C,0,Dark,TNB23-0241FN,1
3,N-16A,0,Dark,TNB23-1074F,1
1,N-008D,4,Dark,TNB24-0128I,0
3,N-008C,0,Dark,TNB23-2076D,1
3,N-008C,0,Dark,TNB23-2076D,1
3,N-008C,0,Dark,TNB23-2076D,1
2,N-002A,1,Dark,TNB23-1904C,0
1,N-008B,1,Light,TNB24-1418C,0
1,N-008D,5,Dark,TNB24-0128Y,0
3,N-002B,2,Dark,TNB24-0662D,0
4,N-006A,0,Dark,TNB24-0475C,1
3,N-002B,2,Dark,TNB24-0402C,0
1,N-006A,0,Dark,TNB17-1931C,1
1,N-008F,0,Dark,TNB24-0231E,1
4,N-008C,0,Dark,TNB23-0241FN,1
3,N-002B,0,Medium,TNB23-1636V,1
3,N-008B,1,Light,TNB23-2263A,0
4,N-008H,0,Dark,TNB23-2130M,1
4,N-008L,0,Light,TNB23-1912R,1
4,N-006A,0,Medium,TNB24-0475C,1
4,N-006A,0,Dark,TNB22-0240D,1
3,N-008F,0,Dark,TNB23-1975A,1
3,N-008F,0,Dark,TNB23-1975A,1
3,N-006A,0,Dark,TNB21-0500JK,1
3,N-006A,0,Dark,TNB21-0500JK,1
3,N-008D,0,Dark,N7983B,1
4,N-006A,4,Medium,TNB24-0508A,0
4,N-006A,2,Medium,TNB24-0508A,0
4,N-002B,0,Light,TNS23-0998C,1
4,N-002B,1,Light,TNS23-0998C,0
3,N-008L,0,Dark,TNB23-1912R,1
4,N-008L,0,Dark,TNS22-1936G,1
4,N-008L,1,Dark,TNS22-1936G,0
4,N-006A,0,Light,TNB23-1956P,1
4,N-006A,1,Light,TNB23-1956P,0
1,N-008H,1,Dark,TNB24-0184B,0
2,N-002B,6,Dark,TNB23-1903C,0
4,N-008A,0,Light,TNB23-1912R,1
1,N-002A,1,Light,TNB23-1258G,0
3,N-002B,3,Dark,TNB24-1548A,0
1,N-008K,1,Light,TNB24-0282J,0
1,N-008K,3,Light,TNB24-0282J,0
5,N-008E,0,Dark,TNB21-0223D,1
1,N-002B,2,Dark,TNB24-0752B,0
1,N-008D,1,Dark,TNB24-0132C,0
5,N-002A,0,Light,TNB20-0880G,1
3,N-002B,0,Light,TNB24-0471C,1
4,N-008A,2,Light,TNB19-1831IP,0
3,N-008E,1,Dark,TNB24-0470A,0
1,N-002B,0,Dark,TNB24-0128U,1
4,N-006A,3,Medium,TNB24-0475C,0
4,N-006A,1,Medium,TNB24-0475C,0
1,N-008D,0,Dark,TNB23-1099B,1
3,N-008L,2,Dark,TNB24-0461B,0
3,N-002A,1,Light,TNB24-1448B,0
4,N-008C,2,Dark,TNB23-0241GA,0
4,N-008C,0,Dark,TNB23-0241GA,1
4,N-008C,0,Dark,TNB23-0241GA,1
4,N-008C,0,Dark,TNB23-0241GA,1
1,N-008H,5,Dark,TNB22-1385A,0
3,N-002A,1,Medium,TNB24-0297G,0
1,N-008D,5,Dark,TNB24-1366A,0
1,N-008H,1,Light,TNC22-1031C,0
1,N-008H,1,Light,TNC22-1031C,0
1,N-008B,1,Light,TNB17-2195F,0
4,N-008C,0,Dark,TNB23-0241EK,1
4,N-008A,0,Light,TNS23-1718C,1
4,N-008A,0,Light,TNS23-1718C,1
6,N-002A,0,Dark,TPB23-1581C,1
4,N-006A,0,Dark,TNB19-0240CF,1
4,N-006A,1,Dark,TNB19-0240CF,0
4,N-006A,0,Dark,TNB19-0240CF,1
1,N-002B,1,Dark,TNB21-1705A,0
3,N-16A,5,Light,TNB24-1574G,0
3,N-16A,0,Light,TNB24-1574G,1
3,N-16A,3,Light,TNB24-1574G,0
3,N-16A,0,Light,TNB24-1574G,1
3,N-008B,2,Light,TNB24-0056A,0
3,N-008B,0,Light,TNB24-0056A,1
3,N-002A,4,Dark,TNB24-1366A,0
1,N-002A,3,Dark,TNB24-1366A,0
3,N-16B,0,Dark,TNB23-2077B,1
3,N-16B,1,Dark,TNB23-2077B,0
3,N-008G,1,Dark,TNB18-2841A,0
1,N-006A,0,Dark,N6428NL,1
1,N-006A,0,Dark,N6428NL,1
1,N-006A,1,Dark,N6428NL,0
3,N-008C,0,Light,TNB24-0056A,1
3,N-008C,1,Light,TNB24-0056A,0
1,N-008D,1,Dark,TNB20-1328Q,0
3,N-008D,0,Dark,TNB20-1328Q,1
1,N-008D,1,Dark,TNB20-1328Q,0
5,N-008E,7,Dark,TNB23-0702O,0
4,N-008E,1,Dark,TNB23-0702O,0
3,N-002A,2,Dark,TNB23-3182D,0
1,N-008D,0,Dark,TNB24-0464D,1
3,N-008D,1,Dark,TNB24-0464D,0
3,N-008G,0,Dark,TNB23-3181C,1
1,N-002B,1,Light,TNB24-0034Q,0
3,N-002B,0,Light,TNB24-0034Q,1
3,N-006A,1,Light,TNB24-1523Z,0
1,N-008F,0,Dark,TNB17-1962G,1
1,N-008F,0,Dark,TNB17-1962G,1
3,N-002A,0,Light,TNB24-0103S,1
3,N-002A,1,Light,TNB24-0103S,0
4,N-008C,1,Dark,TNB23-0241GK,0
4,N-008C,1,Dark,TNB23-0241GK,0
3,N-008G,2,Dark,TNB21-0459J,0
3,N-008G,0,Dark,TNB21-0459J,1
4,N-008H,2,Light,TNB24-0650M,0
4,N-008H,0,Light,TNB24-0650M,1
1,N-002A,2,Dark,TNB19-2297B,0
3,N-008B,0,Light,TNB24-1573D,1
4,N-006A,1,Dark,TNB22-0240D,0
1,N-16B,0,Dark,TNB23-0099B,1
1,N-16B,1,Dark,TNB23-0099B,0
3,N-008H,2,Light,TNB24-1025B,0
3,N-008C,0,Dark,TNB24-0600IG,1
1,N-16A,1,Dark,TNB24-1638F,0
1,N-16A,5,Dark,TNB24-1638F,0
1,N-008F,0,Dark,TNB23-0241FW,1
1,N-008F,0,Dark,TNB23-0241FW,1
3,N-008D,2,Dark,TNB22-2453A,0
4,N-008A,4,Medium,TNB24-0475C,0
4,N-008A,0,Medium,TNB24-0475C,1
4,N-008A,0,Medium,TNB24-0475C,1
3,N-008B,3,Light,TNB24-1573D,0
3,N-008B,0,Light,TNB24-1573D,1
1,N-008E,0,Dark,TNB22-2192F,1
3,N-008G,0,Dark,TNB23-0890B,1
3,N-008G,3,Dark,TNB23-0890B,0
4,N-006A,0,Medium,TNB24-1099B,1
1,N-006A,1,Light,TNB23-3333A,0
3,N-002B,0,Dark,TNB24-0226C,1
3,N-002B,1,Dark,TNB24-0226C,0
3,N-002B,1,Dark,TNB24-0226C,0
1,N-008E,1,Light,TNB23-3334A,0
3,N-16B,0,Dark,TNB23-2077B,1
4,N-006A,1,Medium,TNB24-0475C,0
3,N-008H,0,Dark,TNB23-1901C,1
3,N-008B,1,Light,TNB24-1573D,0
3,N-002A,1,Light,TNB24-0103H,0
4,N-008L,0,Dark,TNB23-1912R,1
4,N-008L,1,Dark,TNB23-1912R,0
4,N-008L,0,Dark,TNB23-1912R,1
3,N-008A,3,Dark,TNB24-0464P,0
3,N-008A,0,Dark,TNB24-0464P,1
3,N-008A,0,Dark,TNB24-0464P,1
3,N-008A,0,Dark,TNB24-0035L,1
3,N-008A,0,Dark,TNB24-0035L,1
3,N-008A,2,Dark,TNB24-0035L,0
1,N-008E,1,Dark,TNB23-1116H,0
1,N-008F,0,Dark,TNB23-0098C,1
3,N-008F,0,Dark,TNB23-0098C,1
3,N-16B,1,Dark,TNB23-2077B,0
3,N-16B,0,Dark,TNB23-2077B,1
3,N-16B,0,Dark,TNB23-2077B,1
2,N-008E,0,Dark,TNB24-1716C,1
3,N-008B,0,Light,TNB24-1573D,1
3,N-008B,1,Dark,TNB24-1572H,0
3,N-008B,0,Dark,TNB24-1572H,1
4,N-008A,2,Dark,TNB23-3363T,0
1,N-002B,0,Dark,TNB24-1697C,1
1,N-002B,1,Dark,TNB24-1697C,0
3,N-16A,0,Light,TNB24-0056A,1
3,N-16A,0,Light,TNB24-0056A,1
4,N-008L,1,Dark,TNB23-1912O,0
4,N-008L,1,Dark,TNB23-1912O,0
4,N-008L,0,Dark,TNB23-1912O,1
4,N-008L,0,Dark,TNB23-1912O,1
4,N-002B,4,Dark,TNS22-1936G,0
4,N-002B,3,Dark,TNS22-1936G,0
4,N-002B,0,Dark,TNS22-1936G,1
4,N-002B,1,Dark,TNS22-1936G,0
1,N-002B,0,Light,TNB23-2729I,1
1,N-002B,0,Light,TNB23-2729I,1
3,N-002A,0,Dark,TNB24-0465C,1
3,N-002A,1,Dark,TNB24-0465C,0
3,N-002A,2,Dark,TNB24-0465C,0
1,N-008F,0,Dark,TNB23-1787H,1
3,N-008F,0,Dark,TNB23-1787H,1
3,N-008F,1,Dark,TNB23-1787H,0
1,N-008F,0,Dark,TNB23-1787H,1
1,N-008F,1,Dark,TNB23-1787H,0
1,N-008D,2,Dark,TNC24-0228B,0
3,N-16A,1,Light,TNB24-0056A,0
5,N-008E,0,Light,TNB20-0880G,1
5,N-008E,0,Light,TNB20-0880G,1
3,N-008G,4,Dark,TNB23-3276C,0
3,N-008D,2,Dark,TNB19-2101BL,0
5,N-008E,0,Dark,TNB21-0223D,1
5,N-008E,2,Dark,TNB21-0223D,0
3,N-16A,1,Light,TNB24-0056A,0
3,N-16A,1,Light,TNB24-0056A,0
1,N-006A,2,Light,TNB20-1282AA,0
1,N-006A,2,Light,TNB20-1282AA,0
3,N-006A,0,Light,TNB20-1282AA,1
3,N-008H,5,Light,TNB24-0825A,0
3,N-008E,0,Light,TNB24-0305C,1
1,N-008G,0,Dark,TNB19-3525BS,1
3,N-008G,1,Dark,TNB19-3525BS,0
4,N-002A,1,Dark,TNB23-1691B,0
3,N-002A,0,Dark,TNB23-0399C,1
3,N-008B,1,Dark,TNC17-2188F,0
4,N-006A,1,Dark,TNB23-0702O,0
5,N-006A,2,Dark,TNB23-0702O,0
2,N-008G,1,Dark,TNB18-2938L,0
3,N-008H,1,Light,TNB24-0826B,0
1,N-008B,3,Light,TNC19-2727H,0
1,N-008B,2,Light,TNC19-2727H,0
1,N-008B,3,Light,TNC19-2727H,0
1,N-008F,0,Dark,TNB23-1787H,1
1,N-008F,0,Dark,TNB23-1787H,1
3,N-008E,0,Light,TNB24-0056A,1
3,N-008E,1,Light,TNB24-0056A,0
3,N-16B,0,Dark,TNB24-1572H,1
3,N-16B,1,Dark,TNB24-1572H,0
3,N-16B,0,Dark,TNB24-1572H,1
1,N-008F,0,Dark,TNB23-1787D,1
1,N-008F,1,Dark,TNB23-1787D,0
3,N-008G,1,Dark,TNB24-1474F,0
4,N-008C,0,Light,TNB23-0241GA,1
4,N-008C,0,Light,TNB23-0241GA,1
4,N-008C,0,Light,TNB23-0241GA,1
4,N-008C,0,Light,TNB23-0241GA,1
4,N-008C,0,Light,TNB23-0241GA,1
4,N-008C,0,Light,TNB23-0241GA,1
4,N-008C,0,Light,TNB23-0241GA,1
4,N-008C,0,Light,TNB23-0241GA,1
1,N-002B,0,Light,TNB21-0608AV,1
1,N-002B,1,Light,TNB21-0608AV,0
3,N-002A,8,Light,TNB22-0607K,0
1,N-008B,2,Light,TNB19-1912AD,0
3,N-008C,1,Dark,TNB23-2004C,0
3,N-002A,2,Dark,TNB23-0342S,0
4,N-006A,1,Medium,TNB23-1636M,0
4,N-006A,3,Medium,TNB23-1636M,0
4,N-006A,2,Medium,TNB23-1636M,0
1,N-16A,1,Dark,TNB24-0240H,0
3,N-002A,1,Dark,TNB23-3173C,0
2,N-008E,4,Dark,TNB19-3884L,0
3,N-008G,1,Dark,TNB24-0231B,0
3,N-008D,0,Dark,TNB22-0771B,1
3,N-008D,1,Dark,TNB22-0771B,0
1,N-002B,3,Dark,TNB23-3310B,0
1,N-002B,3,Dark,TNB23-3310B,0
1,N-008G,4,Dark,TNB24-0036M,0
1,N-008G,3,Dark,TNB24-0036M,0
4,N-008C,0,Dark,TNB23-0241FN,1
4,N-008C,0,Dark,TNB23-0241FN,1
3,N-16B,2,Dark,TNB24-1572H,0
3,N-008E,3,Dark,TNB23-3256C,0
1,N-008F,0,Dark,TNB23-0241FW,1
1,N-008F,0,Dark,TNB23-0241FW,1
1,N-008F,0,Dark,TNB23-0241FW,1
1,N-008G,1,Dark,N4689D,0
2,N-008C,0,Dark,TNB19-0600BP,1
3,N-008C,0,Dark,TNB19-0600BP,1
1,N-006A,0,Medium,TNB19-2510AR,1
4,N-006A,1,Medium,TNB19-2510AR,0
1,N-008B,0,Dark,TNB20-1326Q,1
1,N-008B,0,Dark,TNB20-1326Q,1
3,N-008G,1,Dark,TNB24-1513C,0
3,N-008E,2,Dark,TNB23-3255D,0
4,N-008K,2,Dark,TNB23-0264CF,0
5,N-008K,1,Dark,TNB23-0264CF,0
3,N-16B,0,Dark,TNB24-1572H,1
3,N-16B,0,Dark,TNB24-1572H,1
4,N-002B,0,Dark,TNB23-0264BA,1
4,N-002B,0,Dark,TNB23-0264BA,1
3,N-008H,1,Dark,TNB24-1746C,0
1,N-008B,5,Dark,TNB24-1638D,0
1,N-008B,0,Dark,TNB24-1638D,1
1,N-008F,0,Dark,TNB23-0241FW,1
1,N-008F,0,Dark,TNB23-0241FW,1
3,N-006A,0,Dark,TNB21-0933B,1
3,N-006A,2,Dark,TNB21-0933B,0
3,N-16A,0,Dark,TNB21-0839AI,1
4,N-008L,1,Light,TNB23-1886E,0
4,N-006A,0,Dark,TNB23-1571M,1
4,N-006A,2,Dark,TNB23-1571M,0
4,N-006A,4,Dark,TNB23-1571M,0
